chr21,42017567,42021023
chr22,3985857,3988934
chr22,35087244,35090605
chr21,22487263,22490537
chr22,51293849,51297101
chr22,26407780,26411106
chr21,36633148,36636316
chr22,33822923,33826526
chr21,23643231,23646459
chr21,10888211,10892037
chr21,10258616,10262436
chr22,19468705,19472295
chr21,44032199,44035574
chr21,9381256,9384219
chr22,4791076,4794368
chr22,49167736,49170996
chr21,26504484,26507831
chr22,19156057,19159578
chr22,50090396,50093480
chr22,49330507,49333612
chr22,50671474,50675068
chr21,19199414,19202715
chr22,14977589,14981552
chr21,11335133,11338839
chr22,45001360,45004748
chr21,2128143,2132085
chr22,22090578,22094604
chr21,42551842,42555284
chr22,37832733,37835692
chr22,30665369,30668615
chr22,2049726,2052797
chr21,29550136,29553539
chr21,13553343,13556529
chr21,20336117,20339302
chr22,38979455,38983165
chr21,36221629,36224882
chr22,1536379,1539465
chr21,26937412,26940728
chr22,20728294,20731972
chr22,40003569,40006743
chr21,23798023,23801202
chr21,3212087,3214883
chr22,47083126,47086592
chr21,31144107,31147453
chr21,17670017,17673314
chr22,37975711,37979066
chr21,15610023,15613202
chr22,15398885,15402941
chr22,11239822,11243097
chr21,28304327,28307454
chr21,5710270,5713502
chr22,3693676,3697079
chr22,14099495,14103637
chr22,2034305,2037385
chr21,16998121,17001390
chr22,47795896,47799281
chr21,11596902,11600373
chr22,9528941,9532228
chr21,33086678,33089789
chr22,32217150,32220305
chr22,43834515,43838246
chr21,5250975,5253789
chr22,20671770,20674962
chr21,16568185,16571406
chr21,35663433,35666604
chr22,25009814,25013084
chr21,39250170,39253352
chr22,38937973,38942026
chr22,30269046,30272573
chr22,11379428,11382639
chr21,41386907,41390276
chr22,13264623,13268784
chr22,50895825,50899490
chr21,33425302,33428448
chr21,8970309,8974087
chr21,13950453,13953881
chr22,16530419,16534031
chr22,20278526,20281689
chr22,42576074,42579788
chr21,40857890,40861332
chr22,13140539,13144619
chr22,16806188,16809280
chr21,29073502,29076935
chr22,37638492,37641839
chr21,17953682,17956945
chr22,8173819,8177702
chr22,48106779,48109998
chr21,6502836,6506099
chr22,37670246,37673368
chr22,1703606,1706697
chr21,20517302,20520561
chr22,9109133,9112539
chr22,1629430,1632504
chr22,6987326,6990709
chr22,36196820,36200156
chr21,1339238,1344824
chr22,17553633,17556884
chr21,2048669,2052510
chr22,44264446,44267801
chr21,44540383,44543520
chr22,8139127,8142996
chr22,31522701,31526429
chr21,21868643,21872033
chr22,13067299,13071394
chr21,40409545,40412651
chr22,11333449,11336718
chr22,7984156,7987884
chr22,39852358,39855518
chr22,24827290,24830740
chr21,32615278,32618506
chr22,46263519,46266754
chr22,1675614,1678708
chr22,6372390,6375871
chr21,12251330,12254444
chr22,27403755,27406932
chr21,43432819,43435862
chr22,6028044,6031037
chr22,21135004,21138097
chr22,27976271,27979417
chr22,13852798,13856932
chr22,2301647,2304784
chr21,21723372,21726795
chr21,3769709,3773050
chr22,30345835,30349053
chr21,15120823,15124066
chr21,30366387,30369588
chr21,43512702,43515819
chr21,11418334,11421840
chr21,32272095,32275342
chr22,10742886,10747643
chr21,19264734,19268021
chr21,111520,114648
chr21,37088792,37092094
chr21,20864625,20868001
chr22,51258459,51261694
chr21,27943678,27946931
chr22,49410406,49413698
chr22,32048567,32051693
chr22,1061910,1065010
chr21,14567432,14570686
chr22,18318924,18322985
chr22,42049373,42053015
chr21,34927370,34930550
chr22,7471352,7475157
chr22,42084016,42087302
chr22,20431711,20434839
chr22,47208171,47211622
chr21,18979206,18982430
chr22,13685870,13690088
chr21,11731844,11735084
chr21,41226970,41230287
chr22,26427377,26430486
chr22,38177983,38181179
chr21,35061754,35065118
chr22,31812950,31816427
chr21,11900887,11904120
chr21,25261242,25264657
chr22,19042624,19045896
chr21,28828866,28832209
chr22,10592191,10595507
chr21,44351059,44354379
chr22,25329677,25332819
chr22,34844845,34848453
chr21,14689,17885
chr21,2305460,2308682
chr21,32773055,32776316
chr22,40215596,40218812
chr22,28442975,28446095
chr22,33014710,33018026
chr22,47626648,47629777
chr22,31394168,31397349
chr22,28797225,28801345
chr21,39984871,39988110
chr21,9727035,9730259
chr21,22722798,22726138
chr21,145579,148689
chr21,44673016,44676379
chr21,38658665,38661791
chr22,4744038,4747256
chr22,11329893,11333448
chr22,18764935,18768559
chr21,21654436,21657738
chr22,46340916,46344114
chr22,1672551,1675613
chr22,3534315,3538087
chr22,16704509,16707967
chr21,15622967,15626260
chr21,20170707,20173998
chr22,8177703,8181571
chr22,18191008,18194850
chr22,23199587,23202889
chr22,32310319,32313668
chr22,42966283,42970661
chr21,27893934,27897192
chr21,19377433,19380764
chr22,46978944,46982695
chr21,34492261,34495572
chr21,6477334,6481544
chr22,49691948,49695210
chr22,20875009,20878627
chr22,46982696,46986425
chr21,42069030,42072754
chr21,9053391,9056678
chr21,25519303,25522769
chr21,6281409,6284511
chr22,12617714,12620932
chr22,48358186,48361498
chr22,1490117,1493216
chr21,3129185,3132470
chr21,12719313,12722557
chr21,13399786,13403091
chr22,339388,342613
chr21,19361301,19364407
chr21,16775259,16778420
chr22,23071287,23074509
chr22,12720939,12724270
chr22,28263427,28266477
chr21,32532743,32535993
chr22,40148082,40151171
chr21,18549120,18552454
chr22,15851091,15854336
chr21,13629684,13632817
chr21,40761564,40764741
chr22,24184624,24188603
chr21,16827147,16830403
chr22,5143606,5146366
chr22,38699973,38703428
chr22,3584396,3587976
chr22,34294852,34298123
chr22,27681128,27684419
chr21,17182313,17185481
chr21,13724401,13727579
chr22,23926489,23930069
chr22,38398937,38402826
chr22,11227025,11230056
chr22,25548595,25552065
chr22,20587432,20590563
chr22,38331048,38334482
chr22,37555038,37558033
chr22,15004992,15008958
chr22,22660660,22664144
chr21,6166274,6169227
chr22,11800706,11804153
chr22,44526762,44530394
chr21,22322571,22325693
chr21,216799,219855
chr22,11507412,11510537
chr22,16694537,16697917
chr21,22905132,22908438
chr22,37425671,37429129
chr21,26703953,26707373
chr22,48868668,48871928
chr21,25980033,25983225
chr22,27921144,27924294
chr21,29904153,29907392
chr22,13465275,13469432
chr22,42926426,42929995
chr22,22536188,22539229
chr21,12056173,12059317
chr21,1774894,1780420
chr22,49968411,49971655
chr21,19701807,19705144
chr22,40402812,40406226
chr21,24087126,24090821
chr21,8453509,8457167
chr22,36738030,36741681
chr21,251520,254624
chr21,951597,954646
chr22,702591,705657
chr21,13421977,13425163
chr21,12261277,12264597
chr21,10589196,10592572
chr21,43830696,43833728
chr22,25916334,25919526
chr22,5352554,5355715
chr22,11977855,11981760
chr21,43164396,43167574
chr21,21533301,21536549
chr22,11171969,11175270
chr22,45128840,45132402
chr21,29744956,29748559
chr22,46112962,46116526
chr22,32478256,32482047
chr21,20898464,20901677
chr22,11513658,11516855
chr22,26785353,26788567
chr22,47037177,47040404
chr22,25474446,25477863
chr21,44783494,44786795
chr21,33330165,33333472
chr21,28921638,28924972
chr21,5401822,5405271
chr22,4013618,4016700
chr22,49657510,49660592
chr22,50563451,50566429
chr22,6100061,6103061
chr21,24063711,24067311
chr22,51242472,51245502
chr22,1012576,1015688
chr22,29503396,29506695
chr21,23333290,23336498
chr21,39878805,39882298
chr21,21647746,21651056
chr21,5520128,5522938
chr21,36116874,36119989
chr21,34822772,34826363
chr21,44852958,44856594
chr21,44618419,44622060
chr22,40836908,40840300
chr22,30035237,30039184
chr21,9950843,9954212
chr21,23963159,23966291
chr22,15159139,15163203
chr22,50644819,50648311
chr21,617123,620168
chr22,26169741,26173131
chr22,6175835,6179038
chr22,23284774,23287984
chr21,32820475,32823996
chr21,19380765,19383992
chr21,10404864,10408460
chr21,23206451,23210045
chr22,30091118,30094430
chr22,5817370,5820620
chr21,44944087,44947311
chr22,22650341,22653993
chr22,46614123,46617411
chr21,12604026,12607173
chr21,18281991,18285224
chr22,46623852,46627143
chr22,4662554,4665711
chr21,10037826,10041384
chr21,17228389,17233248
chr22,29137562,29141010
chr22,3942763,3945861
chr21,12248120,12251329
chr21,176571,179666
chr22,11546175,11549555
chr21,39069133,39072377
chr22,18395903,18399200
chr21,11934920,11938574
chr21,9957435,9960649
chr21,5212215,5214940
chr21,9201346,9204570
chr21,19939918,19943157
chr21,40098478,40101827
chr21,31550676,31554027
chr21,39875296,39878804
chr22,25542084,25545307
chr22,170735,173787
chr22,38155748,38159243
chr22,45042566,45046036
chr21,19678415,19681679
chr22,44201056,44204355
chr21,38901321,38904551
chr21,39793949,39797297
chr21,30764679,30768122
chr21,43203488,43206810
chr21,9765456,9768631
chr22,15483196,15487205
chr22,34957934,34961409
chr21,30891017,30894327
chr22,35908512,35911674
chr21,10093835,10097732
chr22,51261695,51265497
chr22,1626357,1629429
chr21,6253710,6256720
chr22,223070,226133
chr21,28261241,28264370
chr22,3890390,3893457
chr21,18052487,18055736
chr22,46682488,46686208
chr21,862452,865545
chr22,45323560,45326845
chr21,36961748,36965049
chr22,16325716,16329036
chr21,5703736,5706977
chr22,7845984,7850449
chr22,46214092,46217496
chr22,40472862,40476157
chr21,36064519,36067677
chr21,32779735,32783147
chr22,2245771,2249093
chr21,3314008,3317641
chr22,48204621,48207839
chr21,5405272,5408915
chr22,36741682,36744872
chr21,31395462,31398436
chr22,20022455,20025920
chr21,27237015,27240174
chr22,9934986,9938405
chr22,40393207,40396504
chr22,5400194,5403729
chr22,49727243,49730506
chr22,25861791,25865026
chr22,9627536,9630754
chr22,10470189,10473360
chr21,30718673,30721933
chr21,22179284,22182484
chr21,27303955,27307128
chr21,37762846,37766201
chr21,22841503,22844766
chr21,44445424,44448702
chr22,43277559,43280703
chr21,12957915,12961067
chr21,32988945,32992200
chr22,28293790,28297053
chr21,31160981,31164251
chr22,12690311,12693600
chr22,9901454,9904694
chr22,1891892,1895042
chr21,10439211,10443216
chr22,35052837,35056224
chr22,23148334,23151696
chr22,21044331,21047489
chr21,14745619,14749036
chr21,26282915,26286335
chr22,29148040,29151340
chr21,39981489,39984870
chr22,49829293,49832397
chr22,3616735,3620563
chr21,9862224,9865446
chr21,15430215,15433432
chr21,38034211,38037363
chr21,24555060,24558512
chr21,37559995,37563130
chr22,20837963,20841059
chr21,26299742,26303173
chr21,28424890,28428316
chr21,7150648,7154336
chr22,45842179,45845401
chr22,45240961,45244327
chr22,25905773,25909364
chr21,1078786,1081939
chr22,55996,59314
chr22,22908741,22912067
chr22,47986116,47989265
chr21,29037501,29040741
chr22,31427184,31430640
chr21,24314376,24317854
chr22,4216941,4220188
chr22,6723790,6727291
chr22,29419556,29422796
chr22,46700608,46704249
chr22,34654069,34657415
chr21,752516,755595
chr21,3512571,3515620
chr22,8790872,8794236
chr22,27746047,27749223
chr21,3906467,3909649
chr22,8780803,8784171
chr21,31350665,31353961
chr21,44592951,44596233
chr21,34020263,34023494
chr22,26742242,26745649
chr21,5336972,5339754
chr21,42708201,42711414
chr21,33582287,33585537
chr21,36338445,36341664
chr21,1961953,1965230
chr22,26290107,26293337
chr21,38585,41973
chr21,5787488,5790873
chr22,12651519,12654722
chr21,12705984,12709284
chr21,28608492,28611854
chr21,13425164,13428422
chr21,31936298,31939524
chr21,7772873,7777027
chr22,35942722,35946210
chr22,15277855,15281957
chr22,32965593,32968684
chr21,3830321,3833127
chr22,19192694,19195947
chr22,27983009,27986328
chr22,5181167,5184560
chr21,6737275,6741820
chr22,11043951,11047308
chr21,2679479,2682710
chr21,24311182,24314375
chr21,7807991,7811224
chr21,6551228,6554417
chr22,380050,383224
chr22,43216642,43220498
chr21,7083671,7087142
chr21,38712709,38715933
chr21,21582514,21585748
chr22,10425505,10428747
chr22,44927960,44931066
chr22,336188,339387
chr22,44175171,44178405
chr22,6432797,6436047
chr22,39818241,39821588
chr22,34899470,34902727
chr21,40007745,40010983
chr22,41096928,41100507
chr21,21430537,21433747
chr22,40255296,40258530
chr21,31011166,31014290
chr22,9507032,9510259
chr21,27016900,27020044
chr22,1099073,1102154
chr22,42716869,42720346
chr21,28503139,28506294
chr22,1966370,1969524
chr21,28173593,28176896
chr21,29931380,29934952
chr22,4778146,4781533
chr22,38673521,38677152
chr22,37851456,37854735
chr21,19186122,19189561
chr22,13406568,13410729
chr22,27227782,27230928
chr22,46154080,46157283
chr21,14423793,14426956
chr21,3823987,3827534
chr22,42098603,42101599
chr22,51157398,51160634
chr21,29103640,29107006
chr22,34746153,34749406
chr22,50080712,50084017
chr21,703307,706374
chr22,33785901,33789432
chr22,16740643,16744841
chr21,11813167,11817107
chr22,22607263,22610486
chr22,6529164,6532710
chr22,16677171,16680449
chr21,7298427,7302912
chr22,29326488,29330172
chr22,2642276,2648236
chr21,18462670,18465843
chr22,6916588,6919967
chr22,20329613,20333399
chr22,31832034,31835928
chr21,13727580,13730853
chr22,929603,932680
chr22,34905878,34909089
chr21,18308502,18311724
chr22,39512628,39516034
chr22,11894210,11898152
chr21,19857298,19860620
chr22,16029621,16032786
chr22,5249655,5253205
chr22,26336183,26339418
chr22,22048433,22051765
chr22,23863806,23867235
chr22,3096420,3102205
chr21,19867319,19870499
chr21,42784606,42787690
chr21,26340568,26344024
chr21,38548225,38551480
chr22,32522199,32525713
chr22,8710350,8713731
chr21,19035039,19038235
chr22,43347254,43350700
chr22,18460361,18463371
chr21,31460570,31463999
chr21,19681680,19685018
chr21,3618686,3622207
chr22,7925386,7928529
chr21,7980627,7983978
chr22,50240410,50243554
chr21,38805487,38808812
chr22,25689056,25692316
chr22,46420327,46423642
chr22,24169545,24173321
chr21,36456415,36459763
chr22,33728672,33732215
chr21,41230288,41233611
chr21,29276657,29280063
chr21,38891339,38894474
chr22,33877763,33881249
chr21,30502493,30505867
chr21,3232227,3235570
chr22,43187236,43190969
chr22,22513121,22516411
chr21,41076024,41079085
chr22,12600686,12604246
chr21,37972185,37975534
chr21,1496173,1501911
chr21,13605806,13608999
chr21,12878259,12881587
chr22,36165625,36169288
chr21,15045628,15048824
chr21,32588557,32591860
chr21,9879020,9882847
chr21,43781014,43784065
chr21,44870629,44874026
chr21,19383993,19387415
chr21,9772011,9775769
chr21,26994180,26997407
chr21,27223521,27226875
chr22,27882199,27885529
chr22,20144791,20147900
chr22,31656184,31659753
chr21,19248412,19251728
chr21,1649795,1654349
chr22,27175713,27178953
chr22,20441438,20444688
chr21,2702317,2705385
chr22,6899729,6903072
chr21,13182768,13186117
chr21,5665274,5668383
chr21,17924164,17927373
chr21,26379845,26382943
chr21,22991574,22995022
chr21,42222487,42225521
chr22,12078212,12081946
chr22,35190613,35193838
chr22,34677269,34680635
chr21,41849172,41852320
chr21,35395150,35398717
chr21,21696943,21700216
chr21,11275695,11279465
chr21,35194903,35198227
chr22,47113239,47116258
chr22,17152461,17156972
chr22,20770401,20773730
chr21,20932501,20935826
chr21,5726391,5729808
chr22,15783312,15786954
chr21,22124736,22128268
chr21,7619302,7622550
chr22,342614,345819
chr22,20123652,20126771
chr21,29876130,29879392
chr21,28990394,28993729
chr22,18266281,18269830
chr21,12865165,12868494
chr21,38544911,38548224
chr22,50973415,50976439
chr21,8005493,8008858
chr22,16345055,16348298
chr22,25200379,25204046
chr22,24689292,24693110
chr22,42240480,42244066
chr21,13477642,13480857
chr22,11416222,11419473
chr21,17004640,17007957
chr21,43381079,43384051
chr21,21276004,21280504
chr22,4353859,4357134
chr22,11617762,11621562
chr21,2454990,2458193
chr22,7593473,7596753
chr22,45286409,45289527
chr21,323236,326426
chr22,27135637,27138783
chr21,2408204,2411866
chr22,567077,570141
chr22,16032787,16035955
chr21,42928585,42931755
chr22,22392206,22395641
chr22,1728244,1731316
chr22,46570053,46573116
chr22,42366388,42369876
chr22,5589245,5592053
chr22,32995172,32998309
chr21,35783168,35786795
chr22,40605301,40608731
chr21,19897058,19900458
chr21,26052862,26056138
chr22,36957050,36960554
chr22,44052980,44056204
chr22,10016150,10019464
chr21,43979940,43983097
chr22,37223003,37226233
chr22,3631985,3635637
chr21,3874859,3877679
chr21,5146111,5149403
chr22,2693521,2699015
chr21,39780632,39784083
chr22,39791055,39794973
chr21,1072668,1075668
chr21,819805,822843
chr21,11769530,11772757
chr22,29096020,29099715
chr22,19686298,19690296
chr22,37519548,37522669
chr21,43254826,43258160
chr21,2804187,2807383
chr22,34258830,34261999
chr22,31924107,31927896
chr21,30218583,30222109
chr22,43567907,43571594
chr22,43549362,43552797
chr21,30918164,30921469
chr22,46783885,46787436
chr21,14489744,14492929
chr22,32184243,32187713
chr21,3120154,3122933
chr22,6429597,6432796
chr22,32463790,32467540
chr21,10243277,10246945
chr21,11428819,11432069
chr21,316716,319881
chr22,47017397,47020732
chr21,25287200,25290554
chr21,40831990,40835118
chr22,3893458,3896542
chr22,9432454,9435553
chr21,20104707,20107902
chr22,7400574,7405256
chr21,1144039,1148632
chr22,32276037,32279567
chr21,18602813,18606121
chr22,22725178,22728467
chr21,44970475,44973915
chr21,38386259,38389546
chr22,21322191,21326134
chr21,19728200,19731512
chr21,36775201,36778538
chr21,16619865,16623173
chr22,40588251,40591527
chr22,22602688,22607262
chr22,40090683,40094005
chr21,28428317,28431601
chr22,22409245,22412577
chr22,49906707,49909794
chr21,41532691,41536133
chr21,14929074,14932482
chr22,31400494,31403797
chr22,13124044,13128163
chr21,17894581,17897978
chr22,47086593,47090029
chr21,6532564,6535748
chr21,5398533,5401821
chr21,3164755,3167516
chr21,3013169,3016276
chr21,9606552,9609849
chr22,42536060,42539369
chr21,30600212,30603685
chr21,20767574,20770920
chr21,35185350,35188432
chr22,6468481,6471980
chr21,40266147,40269209
chr22,2699016,2704656
chr21,26953737,26957059
chr22,24777107,24780593
chr21,29379695,29383071
chr22,43242421,43246103
chr21,20445141,20448439
chr21,3728514,3731656
chr22,19242198,19245339
chr22,16803169,16806187
chr21,6178588,6181612
chr22,45828271,45831617
chr21,35498768,35502034
chr21,9352585,9355892
chr22,5672985,5675792
chr21,41791823,41795114
chr21,36903051,36906187
chr22,25875286,25878606
chr21,37510968,37514095
chr21,42592141,42595227
chr22,29429317,29432681
chr21,42973484,42976556
chr21,40291868,40294986
chr21,17706679,17710034
chr22,36371122,36374411
chr21,31464000,31467562
chr21,26461869,26465115
chr22,10002812,10006144
chr22,13452701,13456857
chr21,34040128,34043646
chr22,25501875,25505193
chr21,35806379,35809764
chr21,30332618,30336029
chr21,11482854,11486102
chr21,25080636,25084045
chr22,46334388,46337582
chr22,41640976,41644470
chr21,16666482,16669951
chr22,42919699,42923104
chr22,15487206,15491268
chr21,40037248,40040509
chr22,15791024,15795597
chr22,33725437,33728671
chr22,50947550,50950660
chr21,27000617,27003726
chr22,29246586,29250001
chr22,34407489,34410813
chr22,35019344,35022532
chr22,345820,349001
chr21,23993269,23996515
chr21,23567790,23571019
chr22,628836,631894
chr22,5870629,5874415
chr22,50862059,50865995
chr21,36302402,36305532
chr22,31768574,31772308
chr22,29274649,29278267
chr21,42279794,42283152
chr22,46506607,46509944
chr22,21610458,21613797
chr21,2931267,2934770
chr22,10344469,10348824
chr22,14281240,14285303
chr22,8794237,8797622
chr22,43294698,43298031
chr22,16494584,16497741
chr21,14633795,14637008
chr22,16293561,16296672
chr22,38952242,38955365
chr22,3598707,3602108
chr21,7957057,7960416
chr22,4489750,4492984
chr22,14363575,14367597
chr21,26550412,26553631
chr21,18019661,18022955
chr21,564144,567238
chr21,35151913,35155725
chr22,34802146,34805568
chr21,31443621,31446789
chr21,6859225,6862670
chr22,25868031,25871575
chr22,17463689,17466991
chr22,15232504,15236626
chr21,22814579,22817827
chr22,32614955,32618199
chr22,33853952,33857499
chr21,39296389,39299581
chr21,40318267,40321525
chr21,44768013,44770797
chr22,576297,579375
chr21,34545151,34548559
chr21,25509539,25512903
chr22,11697676,11701169
chr21,4501963,4504692
chr22,27075441,27078861
chr21,36736691,36739869
chr22,23407647,23411043
chr22,41592158,41595492
chr21,42823049,42826139
chr21,41887757,41891358
chr22,17236562,17240178
chr22,981881,984946
chr22,20967432,20970905
chr22,8335676,8339371
chr21,15805156,15808543
chr21,28960661,28963935
chr21,23064549,23067874
chr22,32905038,32908281
chr22,2046602,2049725
chr21,4052422,4055243
chr21,36929099,36932283
chr22,8553811,8557162
chr22,34700134,34703475
chr21,13740510,13743781
chr21,8815121,8818930
chr22,14938043,14942052
chr22,192261,195319
chr21,37501203,37504456
chr22,13099484,13103461
chr22,12100607,12104223
chr22,46686209,46689516
chr22,31970800,31974239
chr21,27571990,27575201
chr22,33084564,33087836
chr22,21891845,21895741
chr22,19905184,19908987
chr22,22125059,22128262
chr22,4568101,4571345
chr21,6222364,6225564
chr21,37105337,37108619
chr22,16322322,16325715
chr21,40442065,40445322
chr22,50899491,50902930
chr22,23361199,23364418
chr22,35200174,35203524
chr22,44967984,44971608
chr22,3111799,3116567
chr22,10960234,10964673
chr21,4851457,4854276
chr22,10916649,10921659
chr22,26119911,26123062
chr22,29982104,29985567
chr22,21217193,21220721
chr21,20901678,20905225
chr22,8979708,8983600
chr22,12164663,12168097
chr22,48684832,48688054
chr22,36678759,36682188
chr21,13721139,13724400
chr22,9248385,9251439
chr22,49397796,49400906
chr22,49596452,49599637
chr22,34848454,34851682
chr21,36671948,36675273
chr22,19475906,19479726
chr21,18502317,18505785
chr22,38653000,38656288
chr22,34614614,34618155
chr21,22918715,22921908
chr22,38131722,38135040
chr21,43921808,43924874
chr22,28692871,28696531
chr22,28603049,28606246
chr21,27233840,27237014
chr21,36675274,36678563
chr21,18738175,18741415
chr22,36179936,36183309
chr22,28153128,28156692
chr22,38969095,38972165
chr21,15464677,15468068
chr21,42741371,42744753
chr22,6125650,6128672
chr21,33220086,33223219
chr22,29789362,29792503
chr21,14193234,14196401
chr21,40690538,40693647
chr21,36188875,36192024
chr21,37355328,37358584
chr21,8419705,8423529
chr21,277962,281311
chr22,46289368,46292488
chr21,40364537,40367767
chr21,30545267,30548625
chr21,11938575,11942131
chr21,17676694,17679990
chr22,46905720,46909385
chr21,11672986,11676241
chr22,41654569,41658039
chr22,18202119,18205941
chr21,2079918,2083483
chr22,6119220,6122531
chr22,5804492,5807595
chr21,33621164,33624362
chr22,34627617,34630879
chr22,15559932,15563940
chr22,7327595,7332162
chr21,28414873,28418115
chr22,16280326,16283746
chr22,10348825,10352673
chr22,24343243,24346452
chr21,3820732,3823986
chr22,45952808,45956110
chr22,7705995,7709248
chr21,15848631,15851909
chr21,22689389,22692761
chr22,24191856,24195389
chr21,34485929,34489052
chr21,37049327,37052734
chr22,40160525,40163910
chr22,18671418,18674692
chr21,24454786,24458160
chr22,1718974,1722065
chr22,37219809,37223002
chr22,35383383,35386778
chr22,46496562,46499708
chr22,5116246,5119578
chr22,8663725,8667062
chr21,9313872,9317005
chr22,30100866,30104490
chr22,39649711,39652960
chr22,44364823,44367992
chr22,22582099,22585280
chr21,41183208,41186625
chr21,29765575,29769032
chr21,8787946,8791312
chr22,6617411,6620682
chr21,36525673,36528847
chr22,14513658,14517775
chr22,35531670,35534846
chr21,10311875,10315377
chr22,8082503,8086319
chr22,1944567,1947689
chr22,24223590,24227129
chr22,44428490,44431671
chr22,35792088,35795312
chr22,9165396,9168573
chr22,37138543,37141870
chr22,4587477,4590759
chr22,34961410,34964592
chr22,7127977,7132616
chr22,9687448,9692253
chr22,12235153,12239022
chr21,23787599,23790830
chr21,3868511,3872052
chr21,19605492,19608721
chr21,4347071,4350365
chr21,9593333,9596713
chr21,26060921,26064225
chr22,26326188,26329457
chr22,14690385,14694446
chr22,33370402,33373817
chr21,41155853,41159026
chr21,17501212,17504643
chr22,40627117,40630542
chr21,20140762,20144156
chr21,2609656,2612863
chr21,38681741,38685143
chr22,16387882,16391040
chr22,40904091,40907427
chr22,1811692,1814790
chr21,28532360,28535597
chr22,43617570,43620952
chr22,32051694,32055215
chr22,21348460,21352079
chr21,3721716,3725160
chr22,12550595,12554308
chr21,3803491,3807041
chr21,27307129,27310398
chr22,50121702,50124809
chr21,41079086,41082432
chr22,19095953,19099412
chr21,14547555,14550727
chr21,6318993,6322150
chr22,17654908,17658650
chr22,15909596,15912887
chr22,42135226,42138887
chr21,11162841,11166606
chr21,20857989,20861325
chr21,19061450,19064852
chr22,18808832,18812382
chr22,43280704,43284373
chr21,24628641,24631854
chr22,13660772,13664980
chr21,34580849,34584561
chr22,30789723,30792792
chr22,16931784,16935135
chr22,45370217,45373540
chr21,24820930,24824190
chr22,32125371,32128940
chr21,16850005,16853207
chr21,11331603,11335132
chr22,21666709,21669897
chr21,26664977,26668159
chr21,22083994,22087266
chr21,28310582,28313844
chr22,28005769,28009240
chr21,19995275,19998437
chr22,11102818,11106457
chr22,36427668,36431026
chr21,40114781,40117935
chr21,24103843,24107099
chr21,35218436,35222120
chr21,26806159,26809381
chr21,5227703,5231353
chr21,14246124,14249312
chr21,35115678,35118975
chr22,21822548,21826691
chr22,22568651,22571829
chr21,31840146,31843663
chr22,24355991,24359030
chr22,3998178,4001294
chr22,38659895,38663572
chr21,37536928,37540268
chr22,12740315,12743489
chr22,46446070,46449201
chr22,11376231,11379427
chr22,45746722,45749982
chr22,5270124,5273683
chr22,12596344,12600685
chr21,7566579,7569968
chr22,36028663,36031898
chr21,1484496,1490275
chr22,22288764,22292391
chr22,26026540,26029696
chr22,36640192,36643311
chr22,37794843,37797971
chr22,10446919,10450531
chr22,23963403,23966869
chr21,6774183,6778586
chr22,45139774,45143331
chr22,15844480,15847875
chr22,25122534,25126315
chr21,7385884,7390014
chr21,11627337,11630462
chr22,1653976,1657091
chr22,15966736,15969824
chr21,10308232,10311874
chr21,28918426,28921637
chr22,49593335,49596451
chr21,39497409,39500553
chr22,16244478,16247830
chr22,48681376,48684831
chr21,15981423,15984914
chr21,22968632,22971943
chr22,40416223,40419530
chr22,20857616,20861164
chr21,9528212,9531600
chr21,27851493,27854682
chr21,80726,83753
chr22,15738090,15741930
chr22,37564441,37567676
chr22,16367688,16370873
chr22,42754192,42757319
chr22,6362087,6365440
chr21,36002818,36006035
chr22,17899503,17903495
chr21,30990838,30994411
chr22,4427292,4430320
chr22,26873121,26876401
chr22,45069024,45072242
chr21,24794946,24798201
chr22,19268258,19271850
chr21,22735880,22739505
chr22,8324789,8328350
chr21,28558476,28561615
chr22,30688980,30692320
chr21,42628957,42632658
chr21,36387473,36390642
chr21,34627808,34631017
chr21,21387233,21390519
chr22,17781568,17784662
chr21,30754494,30758010
chr21,24981254,24984519
chr21,36805023,36808361
chr21,24397834,24401255
chr21,42054796,42058174
chr21,27575202,27578478
chr22,20886285,20889727
chr21,19434305,19437752
chr21,31408056,31411200
chr21,12181004,12184198
chr21,31264895,31268146
chr22,38628665,38632320
chr22,1342268,1345375
chr21,29793150,29796870
chr22,4075204,4078286
chr22,35641314,35644696
chr21,10717906,10721274
chr22,13194274,13198373
chr21,8841372,8845084
chr21,26570372,26573558
chr22,30472345,30475665
chr21,11458941,11462288
chr22,6065084,6068148
chr22,45223793,45227363
chr21,35112395,35115677
chr21,38445343,38448552
chr22,31103099,31106715
chr22,11590520,11594363
chr22,10872977,10877786
chr21,40508897,40511957
chr21,35040898,35044657
chr22,40432822,40436403
chr21,5567325,5570090
chr21,5716703,5719904
chr22,18251835,18255748
chr22,4296495,4299822
chr21,29855263,29858782
chr22,44918483,44921697
chr22,45795150,45798219
chr21,40233330,40236755
chr22,18812383,18815961
chr22,24002549,24005753
chr21,1294377,1300026
chr22,5297889,5301485
chr21,8867382,8871213
chr21,17404465,17407768
chr21,2497245,2500367
chr22,28215582,28218802
chr21,40499480,40502542
chr21,23024723,23028057
chr21,27256928,27260370
chr22,8617274,8620572
chr22,22277664,22280953
chr22,47497924,47501107
chr22,7606513,7609932
chr22,5874416,5877821
chr21,15988228,15991453
chr21,35027126,35030586
chr22,9649605,9652661
chr21,37828166,37831319
chr22,31673571,31676613
chr22,11752303,11755814
chr21,31945916,31949234
chr21,28782868,28786049
chr22,47109680,47113238
